neighbourhood_group,neighbourhood,room_type,minimum_nights,price
1,51,0,10,80
0,3,0,4,50
1,45,1,7,250
1,8,1,4,190
0,12,0,2,210
1,19,1,3,118
2,56,0,4,110
1,2,0,7,59
0,17,1,2,125
1,1,0,1,70
1,4,1,2,120
1,43,1,2,229
2,56,0,15,49
2,81,0,14,78
1,11,1,2,500
0,6,1,4,130
2,106,1,1,150
1,11,1,30,190
0,36,1,3,160
0,6,0,2,60
2,81,0,1,55
0,33,1,5,150
0,12,0,1,55
1,2,0,2,80
0,13,1,1,450
1,28,0,1,90
0,6,0,1,40
1,4,0,1,90
0,17,1,3,275
1,8,1,5,170
1,19,1,30,99
0,33,1,6,425
1,1,1,30,369
0,15,0,1,75
1,14,0,1,195
0,3,1,3,160
0,32,1,7,185
2,56,0,1,95
0,6,0,5,89
0,36,0,10,85
1,1,1,30,175
1,19,1,30,122
0,22,0,2,50
1,7,0,2,150
1,4,0,7,100
1,30,0,2,185
1,1,1,28,714
1,11,1,10,350
1,2,0,1,100
0,38,0,1,120
1,30,0,2,75
1,1,1,7,150
1,30,0,2,40
4,171,2,1,50
1,30,0,2,75
0,67,1,2,80
0,6,0,3,65
1,2,1,1,325
1,14,0,3,95
0,6,1,4,265
1,14,0,1,199
1,2,0,1,65
0,6,0,4,65
0,20,0,3,80
1,2,1,2,136
1,8,1,30,150
2,56,1,2,125
4,72,0,3,50
0,70,0,5,55
1,14,1,2,450
0,13,1,3,195
2,49,1,3,135
1,23,0,1,80
2,56,0,30,27
1,68,1,30,150
0,20,0,2,150
0,21,1,2,148
1,23,1,3,250
2,61,1,1,59
0,6,0,1,70
0,12,1,1,79
1,11,1,1,165
1,28,1,14,180
0,12,0,30,85
0,20,1,3,95
2,106,0,1,50
1,19,1,4,350
2,83,0,1,100
1,64,1,4,300
0,6,1,4,575
1,18,0,1,60
1,4,0,2,85
0,6,1,3,195
2,63,0,3,50
0,6,0,2,33
0,12,1,1,120
1,28,0,7,70
0,13,1,3,150
1,14,0,1,88
0,22,1,4,90
0,22,1,7,95
0,24,0,5,70
1,4,0,1,59
0,21,0,1,38
2,46,0,2,39
1,27,1,3,500
2,56,0,3,53
0,6,1,3,70
0,12,0,1,80
0,21,0,1,55
0,67,0,1,79
2,44,1,1,350
1,5,1,30,175
1,8,0,1,180
2,31,0,7,50
0,22,1,6,90
1,28,1,1,1000
1,7,0,2,175
1,68,1,5,275
0,21,0,1,70
0,21,0,1,55
1,23,1,5,230
1,14,1,30,198
2,62,1,4,99
1,8,1,11,195
2,37,1,3,245
1,51,0,3,45
1,7,0,2,100
2,25,1,4,149
0,12,1,1,225
0,29,1,2,279
1,2,0,2,55
2,44,0,2,80
1,8,1,90,250
0,6,1,2,130
1,8,1,1,190
0,20,1,1,185
1,27,1,2,250
0,3,1,6,145
1,28,1,1,136
0,12,0,1,80
0,21,0,3,70
1,28,0,4,89
0,34,1,2,180
0,12,1,1,190
2,124,0,3,40
0,15,0,1,32
0,6,0,12,85
1,23,1,8,110
1,53,1,33,129
0,12,1,1,130
2,25,0,1,55
0,21,0,2,65
1,1,1,29,177
0,29,0,1,75
0,111,0,1,45
1,52,1,3,300
0,70,1,1,80
0,123,1,13,122
0,20,0,7,90
1,8,1,2,400
0,21,1,5,70
0,100,0,2,49
1,8,1,2,200
0,12,1,3,100
0,35,1,4,300
0,12,1,1,200
0,12,1,2,200
0,38,1,2,125
0,22,0,5,40
1,1,1,3,220
1,4,0,1,110
1,30,0,1,150
0,6,0,5,40
1,19,1,90,281
0,147,0,3,50
0,17,1,29,130
1,8,1,31,250
2,46,1,2,55
0,21,1,1,166
0,21,0,5,65
1,4,0,2,82
3,207,1,3,103
2,87,1,3,88
0,90,0,1,54
0,12,0,7,50
0,12,0,2,90
0,113,0,1,80
0,35,0,4,130
0,3,1,3,43
4,72,0,1,80
2,81,0,30,33
1,30,2,1,40
0,12,0,3,90
0,73,0,1,50
1,68,0,4,115
1,64,1,20,140
1,43,1,1,170
0,15,0,1,75
0,12,1,7,90
1,7,0,2,200
4,115,0,5,75
1,132,0,5,99
0,21,0,7,54
0,6,0,1,90
1,14,0,4,75
1,8,0,1,80
1,1,1,2,945
2,25,1,5,290
1,23,0,1,85
0,12,0,2,90
0,6,1,4,150
0,22,1,2,22
0,10,1,3,115
0,96,1,4,190
1,7,2,1,85
1,8,0,1,180
0,34,1,1,225
2,46,1,2,122
0,73,0,1,45
1,28,0,1,150
1,43,0,2,60
3,186,1,4,105
0,21,0,25,35
1,8,1,2,260
3,89,0,1,59
1,1,1,1,275
0,21,0,2,75
1,4,0,2,47
0,21,0,4,65
0,3,0,1,239
0,6,0,3,55
0,6,0,3,85
2,37,0,1,54
1,19,0,1,65
1,8,1,2,125
2,56,0,1,60
0,6,1,2,85
0,13,1,29,149
0,100,1,7,600
2,39,0,3,79
0,12,0,1,150
1,23,0,3,89
4,99,0,2,60
1,30,1,30,95
0,6,0,7,133
2,139,0,4,49
0,73,0,1,32
1,19,1,12,195
0,17,1,5,128
0,12,1,5,150
0,54,0,3,39
1,2,0,30,32
0,15,1,5,78
1,1,1,2,179
0,54,0,30,40
1,8,1,30,169
0,6,0,3,60
2,44,0,7,35
0,10,0,2,149
1,2,1,30,100
0,82,0,1,60
0,12,0,1,80
4,59,0,1,75
1,8,0,1,50
0,20,0,2,43
0,12,1,2,264
1,8,1,3,200
0,54,0,30,32
0,24,0,1,60
1,11,1,3,150
1,2,0,4,39
0,21,0,2,59
1,28,1,3,180
1,45,0,2,70
1,23,1,6,110
2,149,1,2,114
2,56,0,1,50
1,1,1,7,175
4,42,0,1,10
1,19,0,1,75
1,1,1,30,475
1,19,1,2,140
1,28,1,7,140
0,12,1,4,88
1,2,1,1,5000
0,20,1,1,480
0,12,0,87,60
1,14,1,4,220
1,28,0,2,59
1,8,0,1,79
0,15,0,5,40
1,68,1,2,194
0,21,1,4,137
1,19,1,4,169
2,39,0,2,65
1,11,1,5,199
0,6,1,2,75
0,24,0,1,55
1,8,1,1,900
1,4,1,2,135
1,1,1,3,699
1,7,0,2,70
1,8,1,2,375
0,20,0,1,158
1,23,0,3,70
0,79,0,10,50
2,116,0,1,55
1,45,0,2,105
0,97,0,3,46
1,2,1,3,300
0,3,1,3,90
2,44,1,7,52
0,3,0,30,65
0,24,1,2,115
1,11,1,1,250
0,21,1,2,105
0,15,1,1,220
0,0,1,5,210
0,21,1,2,95
1,2,1,3,99
0,79,0,1,40
1,30,1,5,99
1,8,1,3,200
1,28,1,4,270
1,11,1,4,239
0,6,0,1,68
2,25,1,5,220
0,6,1,3,150
1,7,1,30,125
1,2,1,30,57
1,4,1,3,130
0,21,0,4,40
1,1,1,5,157
0,6,0,1,50
0,35,1,3,100
1,8,1,2,140
2,37,0,1,40
1,19,1,2,199
0,21,0,3,65
0,21,0,5,50
0,16,1,6,105
1,8,1,7,167
0,6,0,30,60
1,1,1,30,220
1,7,1,1,150
4,204,0,2,80
0,22,1,2,70
0,34,0,1,51
2,44,1,1,74
0,12,0,3,60
1,14,1,2,150
1,23,1,2,585
0,117,1,5,99
1,14,1,30,229
0,12,0,1,80
4,141,0,3,50
0,21,1,2,140
0,12,0,2,119
0,20,1,1,151
0,0,1,3,140
0,21,0,1,50
0,12,0,2,90
2,81,0,3,45
0,12,1,3,275
1,23,0,1,80
0,29,0,3,68
1,2,0,2,55
0,20,1,3,150
1,1,1,30,150
1,26,0,3,90
1,11,1,5,232
0,24,1,3,82
1,43,1,2,396
0,12,0,30,73
0,13,2,2,41
1,30,2,1,29
1,18,1,3,175
1,5,0,9,85
2,56,0,1,65
0,6,0,3,37
1,7,1,3,194
1,2,0,3,45
0,15,0,4,45
1,8,0,1,108
1,30,0,2,60
1,68,1,2,200
2,46,2,1,39
0,21,1,5,120
0,100,1,3,95
0,147,0,4,50
2,124,1,2,175
0,12,0,2,105
1,11,1,3,225
1,1,1,30,206
0,6,0,3,51
0,100,1,2,90
1,18,0,3,44
0,12,1,6,150
1,19,1,2,290
4,69,1,2,142
0,15,1,7,83
0,21,0,1,49
0,34,1,30,85
1,52,1,2,200
1,11,1,2,200
2,37,1,1,109
1,26,1,7,105
2,37,0,1,65
2,44,1,3,75
1,18,1,1,75
1,11,1,3,300
0,12,0,3,85
0,6,1,3,200
1,28,1,4,220
0,20,0,3,249
1,2,0,10,22
0,12,1,4,109
1,1,2,1,80
0,113,0,1,249
1,43,1,29,299
1,45,1,1,92
0,21,2,30,28
4,181,2,1,20
1,30,1,30,125
2,39,1,1,249
1,19,1,1,145
1,14,1,3,170
0,10,0,4,150
1,64,1,7,179
2,46,1,1,190
2,81,0,2,40
1,7,1,3,200
2,25,0,1,75
1,14,0,3,150
1,7,1,30,129
0,111,0,1,55
0,6,0,4,40
0,67,2,7,25
1,8,1,4,150
1,8,1,5,117
0,22,0,1,52
0,21,1,1,150
1,23,1,2,130
1,8,0,1,65
1,14,1,5,180
1,19,0,1,300
1,1,0,2,233
1,7,1,30,87
1,1,2,1,75
1,23,1,3,239
2,31,0,1,40
2,39,2,1,30
2,37,1,2,58
1,2,0,30,50
1,27,1,2,199
0,21,1,5,160
1,2,1,5,360
2,83,0,2,40
0,6,1,3,195
0,22,1,2,85
0,15,0,45,48
0,20,0,1,59
4,99,0,2,90
4,127,0,1,60
0,12,0,4,55
2,124,0,2,28
2,49,0,20,40
1,7,0,3,97
1,77,1,1,700
1,8,1,4,85
1,28,0,1,95
1,19,1,3,83
1,48,1,30,465
2,121,1,1,100
1,14,0,1,159
2,56,1,5,130
1,64,1,30,188
0,84,1,1,750
0,12,1,5,140
1,1,1,28,714
0,16,0,2,220
0,21,0,30,47
0,13,1,2,115
0,6,1,2,98
0,16,1,5,150
0,20,1,3,159
1,1,1,4,500
0,12,1,3,98
0,12,1,3,250
2,121,0,2,40
0,6,1,2,220
1,64,0,30,81
2,94,0,2,85
1,28,1,2,150
1,4,1,2,199
1,7,1,30,380
0,12,1,2,129
1,2,1,1,200
1,23,1,30,150
1,1,1,2,479
1,4,0,30,37
1,23,1,2,149
0,12,1,5,220
0,6,0,2,45
1,8,0,2,100
0,12,1,5,175
0,34,1,1,125
2,87,0,1,45
0,79,0,1,55
1,64,0,30,62
1,14,0,2,118
0,21,1,3,350
1,45,1,15,105
1,14,1,6,250
0,0,1,7,85
0,6,1,30,76
0,3,1,4,165
1,8,1,25,107
1,52,1,3,350
1,43,1,29,165
1,26,1,25,120
1,28,1,2,191
2,103,0,1,35
2,44,0,30,47
0,117,1,2,88
1,8,1,20,139
1,4,0,7,50
2,44,0,1,55
1,68,1,90,129
1,7,1,2,272
1,19,0,1,100
0,12,0,2,120
1,2,0,1,60
1,2,1,3,750
1,64,0,1,109
0,0,0,1,42
0,12,0,4,80
1,7,1,1,175
1,28,1,2,140
2,183,1,2,70
1,7,1,2,123
1,4,0,3,50
1,7,0,3,120
1,8,0,4,70
1,28,0,1,80
1,2,0,1,69
2,25,0,2,90
1,4,1,4,160
1,5,1,1,320
1,28,1,1,219
0,20,1,4,250
0,15,1,3,48
1,19,0,5,75
0,21,0,1,43
0,6,0,1,90
0,6,1,2,197
1,8,1,4,160
2,152,1,3,150
0,6,0,2,75
2,83,0,4,80
1,4,1,2,69
0,12,1,31,250
1,28,1,2,250
0,12,0,3,65
4,144,0,2,39
0,3,2,1,37
2,39,0,3,75
0,12,1,2,185
0,12,1,3,160
0,12,1,1,125
0,70,1,3,84
0,12,1,14,250
0,21,1,2,200
1,4,0,3,125
0,24,1,16,80
0,12,0,1,70
0,22,1,1,90
0,16,1,2,180
0,12,1,4,155
0,84,0,2,68
1,1,1,30,300
1,23,0,2,66
0,12,0,1,75
0,3,0,2,100
1,1,1,30,250
4,98,0,1,73
1,30,1,2,120
0,10,0,3,53
1,7,1,3,225
0,21,0,4,70
0,12,1,1,120
2,106,1,2,96
0,21,0,7,35
0,22,1,3,115
1,52,1,5,135
0,3,1,3,160
1,28,1,1,150
1,19,1,5,190
0,84,0,90,48
0,123,1,7,90
2,103,1,1,150
1,8,1,30,260
0,12,0,1,90
0,12,1,2,190
0,6,0,2,75
1,1,1,30,180
1,2,1,2,145
2,129,0,3,89
1,64,1,2,125
0,73,0,10,70
0,12,1,3,150
1,53,0,30,51
0,10,1,1,110
0,6,1,2,130
0,12,0,2,50
2,121,1,2,100
1,2,1,2,265
0,29,1,4,275
0,12,1,7,150
2,37,0,1,68
0,84,1,2,165
1,8,0,1,219
2,85,1,1,135
2,149,0,1,60
0,15,0,2,55
4,133,0,1,40
1,26,1,2,145
1,14,1,2,299
1,19,1,3,128
0,12,0,3,150
2,44,1,2,155
1,43,1,29,117
1,43,1,29,299
2,44,1,4,95
0,6,0,3,65
0,33,1,2,450
0,20,1,1,75
0,21,1,2,147
2,31,0,1,46
1,23,1,2,145
4,66,1,7,110
3,41,1,4,289
1,11,0,1,150
1,43,1,2,255
0,15,0,2,85
0,6,1,2,200
4,127,0,3,41
0,13,1,1,100
2,31,0,2,50
0,16,0,5,60
1,9,0,19,96
0,12,1,1,225
0,15,1,4,50
3,194,1,5,109
0,21,0,2,60
2,44,1,3,77
1,26,1,30,200
1,8,0,2,70
0,21,0,6,45
0,6,0,1,55
0,12,2,1,45
1,26,1,30,352
1,28,1,2,190
2,153,1,1,130
0,21,2,30,35
3,55,0,3,55
1,8,1,1,234
1,1,1,7,106
1,43,1,7,139
0,6,0,1,70
0,15,1,4,150
1,7,1,14,120
1,48,0,2,75
1,11,1,4,700
0,21,0,2,50
3,110,0,4,30
1,28,1,30,102
1,28,1,1,200
0,12,0,1,150
0,15,1,2,110
0,12,0,2,65
1,8,1,2,210
1,4,1,2,275
1,8,0,1,100
1,2,1,7,165
0,12,0,1,165
0,29,1,2,1750
1,77,1,3,300
2,25,0,2,78
0,12,1,1,235
1,1,1,1,179
0,12,0,1,78
1,45,1,2,189
0,54,1,2,120
1,50,1,2,275
1,8,1,2,185
1,14,1,3,500
1,43,1,9,200
1,8,1,1,168
1,2,0,1,53
0,22,1,2,200
0,54,1,2,100
0,6,0,2,64
0,76,1,1,100
4,98,1,3,125
0,13,1,2,130
1,2,0,1,69
0,0,0,1,52
0,16,1,2,285
0,21,0,1,85
1,2,1,6,80
1,11,1,2,120
1,7,1,2,350
3,110,0,4,33
0,21,1,3,84
0,21,0,1,35
2,46,0,2,65
1,4,1,30,75
0,15,1,7,100
2,37,0,2,95
0,6,0,1,1600
0,34,0,30,45
1,7,1,2,140
0,12,1,1,157
1,43,1,5,325
0,21,1,2,225
0,3,0,1,45
0,54,0,7,40
1,2,0,2,39
0,123,0,1,280
0,54,0,3,50
0,21,0,3,55
0,12,1,1,100
1,5,1,30,190
0,21,1,3,135
0,12,0,2,66
1,7,1,30,190
0,54,0,2,47
0,147,0,2,49
1,19,1,1,200
1,5,1,29,160
0,20,1,2,175
0,12,1,3,150
2,39,0,1,85
4,66,0,2,60
1,8,0,1,79
0,15,0,1,60
1,7,0,8,170
1,2,0,3,125
0,24,1,2,150
1,19,0,3,100
1,43,1,2,201
1,1,0,1,70
0,22,1,4,150
1,14,1,2,100
2,56,1,3,99
0,6,0,2,77
0,12,0,3,69
0,12,0,1,100
0,12,0,2,75
1,1,1,30,225
0,70,1,4,159
1,11,0,3,950
1,2,2,1,34
0,32,0,7,65
0,15,1,6,199
1,4,0,7,40
0,54,1,2,90
0,12,2,1,175
0,12,1,3,289
0,21,1,25,85
0,6,0,1,75
0,6,0,4,90
0,12,1,2,500
0,24,1,2,599
0,21,0,4,65
0,12,1,2,99
2,56,1,10,101
1,28,0,1,150
0,70,1,3,81
2,25,1,30,123
1,51,0,3,80
0,6,1,2,150
1,2,1,3,245
2,129,0,2,49
1,77,1,30,265
1,4,1,2,220
1,23,2,14,35
0,29,0,2,130
1,2,1,1,115
1,14,0,1,85
0,21,0,14,27
1,27,1,4,250
0,32,1,5,150
1,4,1,2,115
1,14,1,2,250
0,16,1,4,142
0,13,0,3,120
2,87,0,1,40
0,111,1,14,96
0,22,0,1,36
0,15,1,3,350
0,21,0,2,50
1,7,1,2,135
1,26,1,1,2750
0,54,1,5,75
1,26,1,2,150
0,6,1,2,99
1,28,1,5,200
0,21,0,30,50
0,16,1,3,130
2,124,1,3,150
1,1,1,3,115
0,21,0,2,0
1,5,1,1,175
1,7,0,5,160
2,121,1,4,99
1,2,0,13,50
1,77,1,2,259
1,1,1,1,120
1,18,0,1,60
0,13,1,2,150
1,2,0,3,47
1,28,1,1,500
1,14,1,2,161
1,2,1,1,75
0,12,1,2,195
0,6,0,30,45
0,67,0,1,50
2,106,0,1,95
0,6,0,1,60
0,6,1,3,115
2,37,0,2,40
1,52,1,4,200
1,7,1,10,185
1,1,1,5,170
1,28,1,10,125
0,20,1,2,135
2,87,1,5,69
4,98,0,1,55
1,8,1,4,130
2,37,0,1,48
0,33,1,3,180
1,23,1,30,250
0,21,0,1,59
1,30,0,1,70
0,13,0,7,57
0,21,0,5,62
1,8,1,4,339
0,6,0,2,40
0,54,1,2,300
0,6,1,4,150
0,6,0,1,150
1,23,1,4,175
1,4,1,2,82
0,15,0,7,33
2,25,1,3,130
2,56,0,1,90
2,116,0,3,60
2,56,1,1,86
1,68,1,2,199
1,28,1,4,130
1,27,1,90,399
0,22,0,3,150
1,68,0,1,90
1,19,1,1,180
2,83,1,2,100
0,54,0,1,89
1,28,1,30,130
0,10,1,2,150
1,14,1,2,425
0,12,0,1,55
1,4,1,4,175
1,30,0,3,70
2,183,1,2,80
0,12,0,2,190
0,16,1,4,700
2,103,1,1,110
4,72,0,1,62
0,15,1,2,125
0,12,1,7,140
1,8,0,90,55
1,7,0,30,64
2,83,0,4,68
2,49,0,5,70
1,2,0,4,50
1,23,1,1,442
2,37,0,1,85
0,15,0,7,30
1,7,1,29,182
2,31,1,3,145
0,34,1,3,150
1,19,0,2,130
1,48,1,2,350
0,117,0,1,100
2,81,1,1,75
0,21,1,3,99
0,13,0,1,90
2,152,1,1,49
0,15,0,30,55
1,7,1,5,300
2,56,1,5,150
0,6,0,3,40
1,2,0,5,55
0,12,0,3,80
1,2,0,15,60
1,14,1,7,249
1,8,2,1,60
0,3,1,2,100
0,84,1,1,79
2,129,0,2,40
1,52,0,2,115
2,46,0,1,135
1,43,0,8,100
0,17,0,1,49
0,15,0,30,66
2,56,0,7,63
0,79,0,2,75
1,28,0,1,83
1,52,1,4,190
1,19,0,30,78
1,8,1,1,175
1,7,1,30,140
1,23,1,4,120
1,14,1,14,380
0,12,0,4,65
0,12,0,2,80
1,1,1,30,145
0,13,2,2,32
1,1,1,28,675
0,12,1,20,198
1,19,1,3,150
1,43,1,2,252
1,68,0,2,95
0,20,1,30,70
1,1,1,3,419
0,21,0,3,149
0,54,0,1,57
0,76,2,10,15
0,29,1,3,185
0,33,1,2,275
1,8,0,30,60
2,61,1,2,120
1,28,1,1,120
0,6,1,1,140
0,22,1,2,190
0,20,0,2,109
0,6,0,2,75
1,2,1,1,269
1,8,0,3,45
1,2,0,21,60
1,28,0,4,55
1,48,1,1,179
0,12,1,1,250
1,2,0,30,85
1,1,1,29,239
1,11,1,3,325
0,76,0,7,69
4,127,0,3,45
0,100,0,3,70
0,15,0,5,75
0,15,1,2,139
1,8,1,30,115
4,136,1,1,80
4,192,0,4,40
0,6,0,5,50
1,8,0,3,100
0,12,0,3,60
0,15,1,4,198
0,70,0,1,119
0,12,0,1,75
0,12,0,1,45
0,20,1,1,130
1,2,1,3,180
4,69,1,2,140
0,10,1,3,140
2,56,1,1,120
1,7,0,30,199
0,12,0,2,55
0,24,0,10,65
1,8,1,4,140
0,13,1,3,160
2,56,1,3,130
0,15,1,1,125
4,169,0,1,40
1,23,1,4,143
2,31,0,2,32
0,33,0,1,88
1,1,0,2,90
2,44,1,3,99
0,70,1,1,100
0,22,0,1,130
1,2,0,7,115
1,43,1,30,239
3,74,1,1,49
1,1,0,2,130
0,84,1,1,79
2,25,1,1,129
1,23,1,2,341
1,2,0,3,160
1,53,0,15,83
1,2,0,2,60
0,15,0,1,40
3,199,0,1,65
1,52,1,3,191
0,6,0,7,42
1,5,1,30,175
1,7,1,2,499
1,28,0,1,130
4,114,2,1,28
0,22,0,7,40
0,22,1,2,125
1,102,1,30,175
0,15,1,2,120
1,23,0,2,75
1,52,1,60,175
0,20,1,10,210
4,142,1,3,58
0,6,1,2,95
1,4,0,1,125
1,14,1,2,300
0,24,0,1,62
1,2,0,2,90
0,6,0,3,55
0,6,0,2,45
0,12,1,3,249
1,2,0,2,57
0,21,0,1,70
1,19,0,6,75
1,30,1,4,96
0,21,1,14,60
1,77,1,1,325
1,2,1,1,139
1,4,1,1,350
0,32,1,5,115
0,6,0,5,35
0,20,1,4,175
2,25,1,2,170
1,2,1,2,140
1,28,1,3,99
1,28,1,1,100
1,2,0,30,63
0,15,1,7,75
1,2,0,4,50
2,83,1,1,139
0,6,0,5,35
1,7,1,2,180
0,75,0,28,47
1,4,1,10,100
0,6,0,5,31
2,56,0,3,99
0,12,1,3,200
0,12,1,2,195
1,11,1,2,205
0,70,1,5,70
0,29,1,30,158
0,16,1,2,155
0,21,1,2,120
0,21,0,30,55
1,26,1,30,412
0,21,0,10,50
1,2,0,5,45
0,21,0,3,60
0,22,1,1,101
0,15,1,3,250
1,28,1,3,380
0,6,0,30,38
1,2,0,3,75
2,25,0,1,79
1,52,1,1,600
2,162,2,2,27
1,2,0,1,35
1,43,0,15,60
2,106,1,1,95
0,6,0,2,150
2,56,1,3,150
1,19,0,1,80
3,212,1,1,138
1,2,1,30,225
0,15,0,1,65
1,43,1,2,248
0,21,0,3,85
0,15,1,2,120
1,8,0,1,129
0,20,1,3,110
1,14,1,1,300
1,48,1,30,195
1,19,1,2,198
1,2,1,2,85
0,70,0,3,35
0,12,0,3,75
0,12,1,3,99
1,2,0,1,65
4,59,0,1,60
1,4,0,6,85
0,20,0,3,299
1,77,1,3,250
1,7,1,4,259
0,12,0,14,75
1,8,0,7,65
0,6,0,1,65
0,16,0,3,115
2,83,0,4,89
2,39,1,30,100
1,19,1,2,239
1,2,0,1,69
1,14,1,1,300
0,12,0,3,60
1,52,1,1,240
0,21,0,1,38
0,6,0,2,72
2,56,0,1,700
0,12,0,2,66
2,139,1,4,105
0,6,1,2,140
2,56,0,30,37
0,82,1,1,120
4,150,0,1,39
1,11,0,2,250
0,21,0,1,44
0,12,0,2,70
1,11,1,3,275
0,15,0,20,35
1,28,1,7,250
1,43,1,2,194
2,31,0,1,85
1,7,0,1,297
0,12,1,1,243
0,17,1,1,100
0,35,1,2,89
0,6,1,28,120
1,8,0,4,119
2,37,1,30,180
2,49,1,3,75
0,24,1,7,190
1,8,1,30,135
2,46,1,2,128
2,85,1,2,85
1,7,1,2,150
2,159,0,1,55
1,4,0,30,41
1,26,1,1,75
2,25,0,14,70
0,20,1,4,120
0,90,0,1,100
0,12,1,2,300
0,12,2,15,35
0,6,1,3,125
0,12,1,2,280
2,25,1,2,350
1,19,0,7,100
2,44,1,7,60
1,11,1,3,205
0,12,0,7,55
0,12,0,3,150
0,15,1,4,200
0,3,0,5,77
1,30,1,6,150
0,6,0,1,59
0,6,0,1,80
0,6,0,1,75
4,171,1,1,125
2,183,1,1,60
1,19,1,5,90
0,12,1,1,124
3,55,0,3,30
3,158,0,2,49
2,63,1,3,99
1,2,0,3,80
2,56,1,4,100
1,71,1,30,239
1,4,0,3,100
0,6,0,2,69
0,12,0,3,70
1,28,1,5,160
1,7,2,1,99
0,6,1,2,100
0,84,1,1,130
2,39,0,3,52
0,6,0,1,80
2,63,1,1,75
0,13,1,10,225
1,60,1,4,100
1,4,0,2,75
1,26,1,30,125
0,16,1,60,101
1,19,1,2,299
0,6,1,2,160
0,21,1,4,160
1,2,1,14,150
2,152,1,3,150
0,15,0,7,90
0,21,0,1,69
0,13,1,3,144
1,1,1,30,250
1,27,1,2,315
0,6,0,3,50
0,21,0,7,55
0,16,0,20,120
1,28,1,30,142
0,6,0,2,40
1,23,0,3,150
0,24,1,2,200
0,6,1,4,85
2,39,0,1,49
1,23,1,2,499
0,17,1,7,130
1,71,1,30,369
0,12,0,10,55
1,8,2,2,65
2,95,0,2,60
2,31,0,28,33
1,8,0,7,128
1,30,1,1,100
1,43,1,29,169
0,117,0,2,89
0,6,0,1,225
0,6,1,5,100
1,11,1,1,190
1,4,1,1,97
0,21,0,3,60
1,1,1,5,399
1,2,0,4,69
0,6,1,3,165
2,56,0,2,49
1,7,0,6,97
2,107,0,2,65
0,6,0,1,35
1,7,1,30,130
1,2,1,7,70
1,2,0,1,75
0,15,0,7,65
1,64,0,1,95
0,12,1,2,200
1,71,1,1,250
0,73,1,2,110
2,49,0,7,90
1,1,1,6,235
0,12,1,4,400
2,46,1,1,59
1,19,0,1,100
1,2,1,2,575
1,43,1,1,309
1,2,0,12,95
1,2,1,3,125
0,21,0,1,50
2,152,0,1,90
0,12,0,5,79
4,136,1,1,70
1,11,1,4,170
1,7,1,2,200
1,8,1,1,200
0,6,0,1,81
1,1,1,2,185
0,21,1,30,120
1,28,0,1,120
0,33,1,4,155
4,142,1,2,80
0,21,1,3,150
2,47,0,1,60
1,8,0,5,55
0,12,0,2,80
1,68,1,30,125
1,7,0,1,150
0,15,0,1,60
1,2,1,2,150
1,43,1,1,265
0,6,0,7,50
1,30,1,5,260
1,14,0,1,199
1,14,0,5,95
2,44,1,2,99
0,12,0,1,60
2,46,0,1,125
0,15,1,15,150
0,15,1,2,100
1,8,0,1,54
1,2,1,2,140
2,63,1,2,180
1,7,1,2,160
0,24,0,1,60
0,54,0,25,40
0,15,0,1,45
1,4,1,1,175
1,19,0,2,110
1,52,1,7,300
0,6,1,5,125
2,49,1,7,250
1,52,1,1,175
0,21,0,2,69
0,12,1,4,275
0,12,0,30,60
0,12,1,29,120
4,80,1,3,88
1,77,1,13,800
0,15,0,5,44
1,2,0,1,85
0,12,0,2,95
0,15,1,3,140
1,8,0,6,150
0,123,1,7,300
0,113,0,3,49
1,7,1,30,195
0,21,0,3,40
0,12,0,2,100
0,24,0,1,50
1,28,0,1,65
0,10,0,1,78
0,70,0,2,48
3,158,0,3,200
1,27,1,2,245
0,36,1,5,1000
4,188,1,2,99
1,4,1,17,250
0,15,1,3,120
2,87,2,1,21
1,14,1,7,500
1,7,0,1,149
0,12,1,3,180
0,21,0,7,50
0,22,0,10,50
0,13,1,3,186
0,100,0,2,70
0,15,0,3,60
0,22,1,3,85
2,56,1,4,89
1,19,1,2,190
1,28,0,2,90
2,37,0,1,75
2,183,0,1,58
1,14,1,3,395
0,12,1,3,345
2,56,1,5,150
0,90,1,2,110
0,82,0,1,45
0,111,0,1,47
0,12,1,2,175
4,88,1,2,309
3,172,1,1,85
0,21,0,2,35
1,19,0,23,1700
1,2,0,1,95
0,6,1,2,133
1,2,1,4,199
0,12,0,6,77
1,30,1,4,250
0,6,0,1,55
1,1,1,4,299
1,2,0,1,80
1,1,0,3,369
0,0,1,4,150
1,43,1,10,240
0,20,0,1,50
0,6,0,1,65
2,49,0,2,69
0,12,0,1,80
1,2,1,3,250
0,16,0,30,160
0,12,1,3,500
0,21,1,1,95
1,11,1,4,204
2,39,1,2,130
1,2,1,30,135
1,7,1,2,120
2,37,0,1,100
0,6,1,28,100
0,6,1,3,100
1,23,1,3,300
0,12,1,3,408
0,12,0,1,140
0,34,1,6,180
0,29,1,5,160
1,14,0,2,92
1,5,1,3,1177
2,94,1,1,78
1,4,0,30,46
0,12,0,4,55
1,23,1,1,158
2,81,0,3,80
1,28,0,2,80
4,181,1,2,86
0,20,0,2,100
1,19,1,1,101
1,45,0,14,50
0,20,1,30,129
4,59,0,4,30
1,23,0,1,125
0,21,1,20,150
1,18,0,2,60
0,6,0,3,120
0,54,2,2,45
2,56,0,5,50
1,7,0,1,125
1,2,1,2,95
1,8,1,29,136
